,0,1,2
1205,Ohio,Guernsey,1207.8672759836409
472,Illinois,Massac,3107.570648507045
326,Georgia,Peach,633.9881779692105
1485,Texas,Armstrong,2796.2507374215393
399,Idaho,Jefferson,6859.903278556595
1095,North Carolina,Chatham,2069.7126499484148
402,Idaho,Latah,936.5589486488689
113,Arkansas,Jackson,291.82276344604816
296,Georgia,Jefferson,1006.5992329782503
383,Idaho,Bonner,652.3561584475992
676,Kentucky,Leslie,-335.5698767910271
791,Michigan,Alcona,7826.208736835138
665,Kentucky,Jackson,3071.1753894439507
1080,North Carolina,Anson,1286.7789212785365
270,Georgia,Fannin,1249.6769704212466
1189,Ohio,Clinton,-913.8342281032756
1727,Texas,Wood,995.9391999023601
879,Mississippi,Carroll,21544.064353786474
1555,Texas,Fisher,1671.4000864859163
39,Alabama,Lee,1463.4072718482976
1579,Texas,Harris,13152.498998287017
229,Georgia,Brantley,813.5192584593196
1340,South Carolina,Abbeville,1039.9155102623026
1185,Ohio,Carroll,2820.818762954138
1844,Virginia,Prince Edward,16676.007124161388
467,Illinois,Macoupin,6600.420332392748
362,Georgia,Walton,3410.9295679370143
1788,Virginia,Carroll,1870.2219010975195
301,Georgia,Lanier,2803.568991421703
1489,Texas,Bandera,2793.409132636919
1155,North Carolina,Rowan,1228.8542739783397
1729,Texas,Young,2747.545999628778
1229,Ohio,Mercer,615.9215620864734
315,Georgia,Miller,-1332.1605939121555
298,Georgia,Johnson,-221.2804347025658
971,Missouri,Cedar,871.6365019058621
1732,Utah,Beaver,1335.4715492522737
1099,North Carolina,Cleveland,276.2707848612108
3,Alabama,Bibb,792.4202486768509
1855,Virginia,Shenandoah,4280.255542263755
1392,Tennessee,Campbell,2762.7586005120547
1225,Ohio,Mahoning,1502.5053210791211
1616,Texas,Knox,92.16585873230997
1371,South Carolina,Lexington,-297.68501450496206
27,Alabama,Fayette,-407.1229503836339
1259,Ohio,Washington,1920.7715493075984
1452,Tennessee,Perry,3386.068403161359
446,Illinois,Hamilton,2455.705409781419
434,Illinois,Cumberland,1080.6607346260307
199,Florida,Orange,2912.7098205158063
218,Georgia,Atkinson,3317.8459577260573
808,Michigan,Clare,692.589912380653
1709,Texas,Uvalde,8157.99482148701
723,Kentucky,Union,1687.8501087131672
636,Kentucky,Clay,1465.6973417198942
1303,Oklahoma,Lincoln,3318.577048021255
136,Arkansas,Polk,11736.98702784173
1407,Tennessee,Dyer,725.4848789709367
78,Arizona,Yavapai,960.1938973260985
1652,Texas,Navarro,1515.6113879924915
513,Iowa,Adair,2776.686373569434
1860,Virginia,Suffolk,1553.8063421334655
700,Kentucky,Nelson,4971.170984297226
783,Massachusetts,Barnstable,4961.149425433548
1308,Oklahoma,Mayes,5689.348800629584
678,Kentucky,Lewis,6616.9941968088015
1411,Tennessee,Gibson,14313.263218946464
394,Idaho,Elmore,15270.108465948586
1319,Oklahoma,Osage,2125.835711231667
1544,Texas,Donley,546.2144961329604
704,Kentucky,Owen,1441.1959028110914
427,Illinois,Champaign,6275.0572022941915
252,Georgia,Columbia,5793.612312061704
41,Alabama,Lowndes,698.8946234041123
735,Louisiana,Avoyelles,247.20925120321772
170,Florida,Franklin,-763.3264393077998
1796,Virginia,Dickenson,792.5669817615944
235,Georgia,Calhoun,1349.2888219020815
36,Alabama,Lamar,8297.601738926598
1882,New York,Bronx,3574.9520308244237
683,Kentucky,Madison,884.3610571077652
1052,Missouri,Texas,10951.6422760153
1497,Texas,Bosque,4427.827561940713
561,Iowa,Jackson,4500.7833026246835
1435,Tennessee,Lewis,3514.8194868185283
675,Kentucky,Lee,4573.728406996534
1279,Oklahoma,Comanche,5974.390303040057
373,Georgia,Wilkinson,613.0559335546268
1648,Texas,Moore,1715.1978099737262
1578,Texas,Hardin,10229.563249430248
31,Alabama,Hale,6570.97595328216
1566,Texas,Goliad,452.03280060594716
1516,Texas,Cherokee,-718.6085649020406
702,Kentucky,Ohio,10988.590326625017
768,Louisiana,Red River,2228.0879919040117
1764,Vermont,Essex,959.1210760763506
1480,Texas,Anderson,2359.983456334975
819,Michigan,Gratiot,1458.0246230166986
100,Arkansas,Desha,1828.8060718880843
840,Michigan,Macomb,1121.6600664082853
913,Mississippi,Lowndes,-2591.3189102206607
1246,Ohio,Ross,1032.3312118752465
619,Kentucky,Bourbon,1141.9325360883167
341,Georgia,Spalding,1750.4500063525047
1033,Missouri,Platte,2378.376623981435
1368,South Carolina,Lancaster,1496.8089126996647
106,Arkansas,Grant,590.208589487419
789,Massachusetts,Plymouth,3102.0195386573387
1801,Virginia,Floyd,1149.767662449699
935,Mississippi,Stone,588.2835241894636
606,Iowa,Winnebago,294.37428945740703
166,Florida,Dixie,-229.7736961311848
398,Idaho,Gooding,2950.2193689884652
816,Michigan,Gladwin,176.15653014280542
1621,Texas,Lee,689.1339864001948
1419,Tennessee,Hardeman,490.4292928740151
112,Arkansas,Izard,13481.324403350685
1287,Oklahoma,Garfield,8869.65419928599
501,Illinois,Union,2524.1003176751938
1134,North Carolina,McDowell,15735.55603449783
345,Georgia,Talbot,-1657.6152686018977
947,Mississippi,Webster,859.7649007296686
460,Illinois,Knox,1866.599184617192
1004,Missouri,Lafayette,1321.1658746518588
895,Mississippi,Hinds,16128.898877672364
626,Kentucky,Butler,2838.5826586540197
882,Mississippi,Claiborne,892.7720571284844
1133,North Carolina,Martin,1058.434850582281
974,Missouri,Clark,1166.8683964290885
1149,North Carolina,Pitt,9932.447524661548
15,Alabama,Coffee,8300.952241004747
274,Georgia,Franklin,1887.1596465300636
325,Georgia,Paulding,608.1424958338848
585,Iowa,Palo Alto,1888.5329156112693
503,Illinois,Wabash,1263.049868559734
413,Idaho,Shoshone,1611.6816142946273
350,Georgia,Terrell,1334.8047009557922
742,Louisiana,Cameron,1400.0599575298138
1781,Virginia,Bland,755.2325766369613
412,Idaho,Power,447.2705487040157
1018,Missouri,Moniteau,1523.7700933257556
741,Louisiana,Caldwell,2392.747846104562
46,Alabama,Marshall,2023.936110810213
919,Mississippi,Neshoba,2613.214653251517
1743,Utah,Juab,-858.340010584303
453,Illinois,Jasper,2632.310081093182
887,Mississippi,Covington,1770.9253224713102
444,Illinois,Greene,1939.4370086699955
1562,Texas,Gaines,1345.5809386883857
175,Florida,Hamilton,1129.4404293691086
1326,Oklahoma,Pushmataha,193.21083383194764
986,Missouri,Franklin,1404.792881413182
1839,Virginia,Orange,3914.161357198015
377,Idaho,Bannock,4014.732077433172
1167,North Carolina,Wake,-185.75750776732366
1477,Tennessee,White,3506.1789235517417
1285,Oklahoma,Dewey,10956.365236725222
318,Georgia,Montgomery,356.4244759332114
336,Georgia,Richmond,3111.117661293495
18,Alabama,Coosa,2595.84546284499
286,Georgia,Haralson,1969.7507310350993
1114,North Carolina,Granville,-345.9337186783441
1432,Tennessee,Lake,2148.0442558367895
734,Louisiana,Assumption,-53.71619281857147
155,Florida,Baker,750.3273323473177
1519,Texas,Cochran,2941.110593642926
308,Georgia,Lumpkin,259.6032098609985
1409,Tennessee,Fentress,276.6205755274741
1596,Texas,Irion,2664.861877750168
1483,Texas,Aransas,2448.0805247631606
1072,Nevada,Nye,515.7535129404769
1216,Ohio,Jefferson,313.9869592958157
1275,Oklahoma,Choctaw,1208.7412330442448
1736,Utah,Daggett,2229.4733709499988
420,Illinois,Bond,1245.4682674966443
525,Iowa,Calhoun,17836.84442713568
992,Missouri,Henry,698.8275251987761
834,Michigan,Lapeer,1023.88843091117
1454,Tennessee,Polk,3558.025146627394
1553,Texas,Fannin,2147.4739870771928
1512,Texas,Carson,806.5615389489622
1129,North Carolina,Lenoir,841.8750094459292
475,Illinois,McLean,2315.930993288751
405,Idaho,Lincoln,1238.9959967381174
206,Florida,Santa Rosa,16480.823981818743
669,Kentucky,Kenton,7.897508756895149
1196,Ohio,Delaware,1658.609513898642
1027,Missouri,Ozark,1586.0077242411144
1171,North Carolina,Wayne,14045.21372582499
1622,Texas,Leon,4462.064038434389
993,Missouri,Hickory,1363.9184456088833
526,Iowa,Carroll,1046.1058142320107
1440,Tennessee,Marion,440.12617479018354
323,Georgia,Oconee,2194.869171784436
1192,Ohio,Crawford,1099.2399285332494
884,Mississippi,Clay,301.32681109924397
740,Louisiana,Calcasieu,1687.2306843044653
1856,Virginia,Smyth,854.0399317514566
622,Kentucky,Bracken,1711.9757453130005
1434,Tennessee,Lawrence,956.6820580817011
454,Illinois,Jefferson,3675.163193727166
92,Arkansas,Cleveland,3931.114332777698
1397,Tennessee,Chester,1628.1133906224513
248,Georgia,Clinch,495.48236659628583
1626,Texas,Live Oak,440.5015368040831
648,Kentucky,Fulton,1419.7051832043971
925,Mississippi,Perry,2020.605578757516
1822,Virginia,Lancaster,1435.3036610212648
1257,Ohio,Vinton,911.8983000674498
1339,Oklahoma,Woodward,2030.6308751756224
1766,Vermont,Grand Isle,3498.5657875640927
1547,Texas,Ector,903.4509684940267
926,Mississippi,Pike,1068.4014144650773
825,Michigan,Iosco,2031.4738155313198
242,Georgia,Chattahoochee,2143.4918214189056
780,Louisiana,West Carroll,1910.036137030238
469,Illinois,Marion,442.2846028993454
1245,Ohio,Richland,2533.1036846378547
1593,Texas,Hudspeth,705.8109577206342
10,Alabama,Chilton,10083.08387770635
1540,Texas,Denton,3997.6106922050467
1532,Texas,Crockett,1151.5584910794887
1498,Texas,Bowie,1935.174463403493
542,Iowa,Dickinson,2876.381297579569
637,Kentucky,Clinton,2665.1043075605567
360,Georgia,Upson,2130.203590027454
1558,Texas,Fort Bend,6026.894069665529
1599,Texas,Jasper,3712.86690605262
1820,Virginia,King George,330.7492885691945
375,Idaho,Ada,1252.425897104541
608,Iowa,Woodbury,1107.2975499247577
159,Florida,Broward,2725.5659186603107
849,Michigan,Montcalm,5.304655857847138
33,Alabama,Houston,1348.6198960423499
1719,Texas,Wheeler,1105.8035472916372
1221,Ohio,Logan,447.04391499537724
1116,North Carolina,Guilford,631.8634636366105
1836,Virginia,Northampton,610.51542299831
1665,Texas,Potter,1612.2674972589857
173,Florida,Glades,10758.973979579408
1778,Virginia,Augusta,-2207.9562336121244
38,Alabama,Lawrence,3121.6046683418454
317,Georgia,Monroe,1938.518867503003
797,Michigan,Baraga,500.5778645452765
1140,North Carolina,New Hanover,255.21373307290014
1565,Texas,Glasscock,19909.572253631213
47,Alabama,Mobile,1698.0250024680327
1314,Oklahoma,Noble,2191.1464717855642
1002,Missouri,Knox,1341.7558193957911
1520,Texas,Coke,3374.1124756924664
522,Iowa,Buchanan,5218.951094523457
1414,Tennessee,Greene,-354.7015957946587
1357,South Carolina,Dorchester,1552.9859669366278
156,Florida,Bay,4881.212487664204
763,Louisiana,Orleans,4679.124249187224
162,Florida,Citrus,1844.1190119188605
1333,Oklahoma,Tillman,6837.717900914594
1779,Virginia,Bath,1951.1986788625027
1125,North Carolina,Jackson,1860.8299028283218
1521,Texas,Coleman,2911.1160975674966
628,Kentucky,Calloway,1019.6270480241228
1311,Oklahoma,McIntosh,1405.1441018049818
613,Kentucky,Anderson,1326.5438448146315
330,Georgia,Polk,734.0050541068367
55,Alabama,Russell,4368.616671097846
1753,Utah,Summit,5142.358663906073
210,Florida,Suwannee,1076.9987483786444
435,Illinois,Douglas,8710.623237096046
1100,North Carolina,Columbus,983.2380818122501
178,Florida,Hernando,1036.8679509098956
390,Idaho,Cassia,2287.3881879909077
184,Florida,Jefferson,375.871483382286
1223,Ohio,Lucas,2470.8787149623377
907,Mississippi,Lauderdale,1027.413750616175
991,Missouri,Harrison,528.8611650629928
1044,Missouri,Scotland,2846.3746063850767
1886,New York,Essex,2431.015164061797
1243,Ohio,Preble,2975.7178304637137
1350,South Carolina,Cherokee,2446.5709525338343
202,Florida,Pasco,1931.8812553595899
1744,Utah,Kane,9507.465235862954
567,Iowa,Kossuth,6632.841548172345
463,Illinois,Lee,611.6364961961044
1815,Virginia,Henry,1119.6815180689227
203,Florida,Pinellas,4167.904327937819
1061,Nevada,Churchill,3279.363602449391
1597,Texas,Jack,1252.1450547798513
1817,Virginia,Isle of Wight,3895.392646257257
68,Arizona,Gila,11206.99520114189
1181,Ohio,Auglaize,1293.3976937547277
1604,Texas,Johnson,-1001.1301029872666
901,Mississippi,Jasper,1466.8135546845415
1759,Utah,Wayne,1695.5929336605277
359,Georgia,Union,3722.682117274687
1726,Texas,Wise,2508.009681593222
1190,Ohio,Columbiana,5369.690818061747
961,Missouri,Boone,2060.7744057058035
1859,Virginia,Stafford,2544.633185540485
1575,Texas,Hamilton,2783.851145076974
1690,Texas,Somervell,9394.242811160151
1600,Texas,Jeff Davis,21763.122690196746
161,Florida,Charlotte,-39.26133889486209
1201,Ohio,Fulton,4209.65162650993
59,Alabama,Tallapoosa,10319.588405013837
1442,Tennessee,Maury,9312.962714819532
1556,Texas,Floyd,26639.36397624853
793,Michigan,Allegan,1081.1604147443231
1825,Virginia,Louisa,21269.319666707943
1654,Texas,Nolan,1298.5259527750904
1264,Oklahoma,Adair,7023.03552962507
915,Mississippi,Marion,115.78033091143789
1267,Oklahoma,Beaver,-590.8604901764165
64,Alabama,Winston,270.90632478080715
957,Missouri,Barton,2430.880984210359
1829,Virginia,Mecklenburg,4195.271276199076
416,Idaho,Valley,762.8574725031413
1526,Texas,Comanche,349.7409711620576
1117,North Carolina,Halifax,864.4636335374335
898,Mississippi,Issaquena,-595.3230514042161
1737,Utah,Davis,-276.05516091339905
1834,Virginia,Newport News,5029.543546679229
135,Arkansas,Poinsett,2455.386747847275
456,Illinois,Johnson,600.5772914135532
121,Arkansas,Logan,1065.2057615372605
649,Kentucky,Gallatin,1380.518176638523
238,Georgia,Carroll,1511.8349912419408
1306,Oklahoma,Major,2136.5731221378246
1673,Texas,Refugio,254.13490757078125
1278,Oklahoma,Coal,823.3774314532302
738,Louisiana,Bossier,-4049.7687691154288
1408,Tennessee,Fayette,345.15624904028937
627,Kentucky,Caldwell,711.7538062233152
1672,Texas,Reeves,-384.53217377933197
348,Georgia,Taylor,854.566612265673
329,Georgia,Pike,2517.720754069097
126,Arkansas,Mississippi,3860.0652665806365
1845,Virginia,Prince George,8844.954723380168
509,Illinois,Will,1705.9673363986994
276,Georgia,Gilmer,3484.465242759018
1527,Texas,Concho,868.2284866914715
1636,Texas,Maverick,-185.73306126976968
290,Georgia,Henry,71.6235586536186
948,Mississippi,Wilkinson,2397.2063479947374
1096,North Carolina,Cherokee,1302.373159714537
1176,Ohio,Adams,5645.959258743132
1372,South Carolina,Marion,533.6656753201905
866,Michigan,Shiawassee,-392.58903712045776
555,Iowa,Harrison,-346.5823697876576
912,Mississippi,Lincoln,4865.417224353004
334,Georgia,Rabun,6644.5830631298
711,Kentucky,Robertson,1330.1846032016074
662,Kentucky,Henry,3265.5763338844727
864,Michigan,Sanilac,-696.2673800425619
1722,Texas,Willacy,644.2954499170273
799,Michigan,Bay,1575.659169177542
978,Missouri,Cooper,11302.607190610215
1292,Oklahoma,Harmon,2380.0310613450674
277,Georgia,Glascock,972.0564320234289
251,Georgia,Colquitt,1017.6932191840551
79,Arizona,Yuma,7473.265328916775
1294,Oklahoma,Haskell,3584.4907631802826
512,Illinois,Woodford,-2438.019820950806
586,Iowa,Plymouth,1949.6005153330707
800,Michigan,Benzie,604.3071485829105
1110,North Carolina,Franklin,1652.997620242999
1550,Texas,El Paso,907.1750545061013
941,Mississippi,Tunica,683.1907643131917
464,Illinois,Livingston,612.4054088109915
1202,Ohio,Gallia,1640.6215184142293
1765,Vermont,Franklin,-629.0307941149995
1054,Missouri,Warren,1831.3392084966881
1877,New Hampshire,Merrimack,778.8987800625127
545,Iowa,Fayette,4164.642971108148
1455,Tennessee,Putnam,915.898052101661
541,Iowa,Des Moines,1912.5760159184392
1768,Vermont,Rutland,560.2956158953484
507,Illinois,White,1735.3220743850043
1685,Texas,Scurry,-51.279259470778925
165,Florida,Columbia,1593.670763099789
1823,Virginia,Lee,10306.33292696251
1086,North Carolina,Brunswick,462.5637413859522
1592,Texas,Howard,7400.309179040542
1170,North Carolina,Watauga,1200.7471606342751
1309,Oklahoma,McClain,1088.4367419563723
343,Georgia,Stewart,-16.466866386527727
1571,Texas,Grimes,89.71565348321474
1880,New Hampshire,Sullivan,1578.7184482046805
1194,Ohio,Darke,777.0976353896885
1703,Texas,Tom Green,437.9330775329445
1070,Nevada,Lyon,3084.331137215545
563,Iowa,Jefferson,2004.7550406223336
737,Louisiana,Bienville,290.2493694750701
873,Mississippi,Alcorn,560.9357841336723
1252,Ohio,Summit,3465.8954955347444
660,Kentucky,Hart,1001.5665272636261
814,Michigan,Emmet,1606.2237810629676
1770,Vermont,Windham,-31.384795656258575
1078,North Carolina,Alexander,2687.953489712866
1007,Missouri,Lincoln,2091.4875571822577
1321,Oklahoma,Pawnee,4349.2899989661555
256,Georgia,Crisp,1865.815592201213
1608,Texas,Kendall,5220.504429236785
26,Alabama,Etowah,1514.2689011569482
132,Arkansas,Perry,1354.5842829751045
779,Louisiana,West Baton Rouge,-230.4628352507425
56,Alabama,Shelby,2858.713449384916
1145,North Carolina,Pasquotank,2519.2150121077584
1574,Texas,Hall,2684.2631138493243
906,Mississippi,Lamar,1626.1892581309485
1684,Texas,Schleicher,669.087127663247
1715,Texas,Ward,2564.492493655088
1559,Texas,Franklin,-14.703089952031405
1708,Texas,Upton,1329.202524137142
581,Iowa,Montgomery,2459.218634523294
67,Arizona,Coconino,2420.3534038512216
441,Illinois,Franklin,-806.0028647792869
428,Illinois,Christian,566.4939637626067
897,Mississippi,Humphreys,5382.485192453128
342,Georgia,Stephens,2272.96698531536
773,Louisiana,Terrebonne,2779.380155449956
693,Kentucky,Menifee,528.3711847579325
1039,Missouri,Ray,7803.016766010843
1250,Ohio,Shelby,-1487.9138421630496
721,Kentucky,Trigg,3037.4603694428615
1374,South Carolina,McCormick,472.15159555966966
269,Georgia,Evans,3705.9649838696814
259,Georgia,Decatur,1410.2089908784137
1426,Tennessee,Houston,488.18181762297627
243,Georgia,Chattooga,818.7164223329682
109,Arkansas,Hot Spring,3747.0277200018727
695,Kentucky,Metcalfe,1715.2296701450905
499,Illinois,Stephenson,1064.5264538144975
1075,Nevada,Washoe,1795.4728430026926
1211,Ohio,Highland,1293.9580046144256
536,Iowa,Crawford,1715.3042513654864
1457,Tennessee,Roane,453.0078620262466
1010,Missouri,Macon,725.639635921003
430,Illinois,Clay,819.9867991899428
1866,Virginia,Washington,1215.253217741777
1012,Missouri,Maries,719.9510277066502
729,Kentucky,Wolfe,283.29649298151617
1548,Texas,Edwards,296.5046907381884
367,Georgia,Webster,601.3902028728098
152,Arkansas,Woodruff,29580.68414267333
145,Arkansas,Sevier,864.2628532499502
1706,Texas,Tyler,49809.22755299403
1450,Tennessee,Obion,142.41210946636875
1393,Tennessee,Cannon,1793.9792530971472
1210,Ohio,Henry,1361.990830932913
104,Arkansas,Fulton,2359.836516212147
1541,Texas,De Witt,1004.294623585638
731,Louisiana,Acadia,9598.864009360106
730,Kentucky,Woodford,7294.896360105594
488,Illinois,Pulaski,-541.3416910108836
1068,Nevada,Lander,517.9665584611357
1784,Virginia,Buchanan,2361.2758751939236
904,Mississippi,Kemper,562.6295803759012
29,Alabama,Geneva,-431.97493706921705
609,Iowa,Worth,2394.9535080085006
1731,Texas,Zavala,1112.5377682483859
304,Georgia,Liberty,12551.252631794661
1103,North Carolina,Dare,265.2122060890297
1572,Texas,Guadalupe,6199.366836133114
570,Iowa,Louisa,1059.237910679717
953,Missouri,Andrew,5241.435355020539
1059,Missouri,Wright,862.466137886272
1615,Texas,Kleberg,20625.665898681527
1418,Tennessee,Hancock,1020.5948078591773
370,Georgia,Whitfield,3182.3955890755415
714,Kentucky,Russell,1854.5778324531202
1055,Missouri,Washington,876.98595263474
1329,Oklahoma,Seminole,1730.6569558776891
142,Arkansas,Scott,638.70104785076
747,Louisiana,East Carroll,1531.519651719499
190,Florida,Liberty,814.5713898998829
1459,Tennessee,Rutherford,6263.379074696136
920,Mississippi,Newton,973.5677317275467
1651,Texas,Nacogdoches,13075.175537829895
832,Michigan,Keweenaw,-111.71784968097563
88,Arkansas,Chicot,1275.3181136139456
98,Arkansas,Cross,2924.7426354210465
1841,Virginia,Patrick,5619.1761231771225
1810,Virginia,Greensville,844.6638010395473
1227,Ohio,Medina,1246.8434749561156
127,Arkansas,Monroe,1786.7743824631852
37,Alabama,Lauderdale,1336.0025214610869
859,Michigan,Otsego,1717.2059560321914
458,Illinois,Kankakee,1188.5682611336697
328,Georgia,Pierce,-304.4314163530771
752,Louisiana,Iberia,999.0252613423863
1184,Ohio,Butler,274.538848481513
1499,Texas,Brazoria,4261.448702225579
1403,Tennessee,Cumberland,437.7267789105672
158,Florida,Brevard,5317.041158642794
1625,Texas,Lipscomb,2427.42834111964
188,Florida,Leon,-3324.248329493089
694,Kentucky,Mercer,532.7950386843613
282,Georgia,Gwinnett,1176.7938643875514
1872,New Hampshire,Carroll,742.6865524029099
465,Illinois,Logan,1141.7812431679604
1470,Tennessee,Unicoi,1286.0021799455199
1661,Texas,Parker,3550.4462615054827
707,Kentucky,Perry,693.4566372368645
667,Kentucky,Jessamine,711.0413751245824
551,Iowa,Guthrie,801.7575736111494
1146,North Carolina,Pender,2966.073853383389
422,Illinois,Brown,4761.615162993111
1683,Texas,San Saba,3264.4797086578938
1112,North Carolina,Gates,210.97277766921252
1569,Texas,Grayson,918.3755054840321
750,Louisiana,Franklin,2210.323775249116
1782,Virginia,Botetourt,724.1827824042275
1891,New York,Queens,3750.8824353013597
1487,Texas,Austin,-161.25931844097067
23,Alabama,Dallas,861.0472513439736
447,Illinois,Hancock,1316.1567991957372
1529,Texas,Coryell,571.4610879683414
1734,Utah,Cache,425.0888252697878
25,Alabama,Escambia,1841.8826159806167
592,Iowa,Sac,-213.26457974348978
30,Alabama,Greene,1310.5271975828773
543,Iowa,Dubuque,7.533106204983596
352,Georgia,Tift,6016.047169130469
939,Mississippi,Tippah,1436.2608116741258
557,Iowa,Howard,1692.490789440837
470,Illinois,Marshall,3890.147712929479
502,Illinois,Vermilion,2334.77129160649
1463,Tennessee,Shelby,927.2287190211537
725,Kentucky,Washington,2314.748533349528
1670,Texas,Real,1826.5268219510817
1819,Virginia,King and Queen,548.431347911358
1664,Texas,Polk,1363.5892276536433
900,Mississippi,Jackson,502.5102565758434
437,Illinois,Edwards,1615.0615863396488
994,Missouri,Holt,1115.61622116327
9,Alabama,Cherokee,5971.400620182519
1081,North Carolina,Ashe,2362.149006751716
1053,Missouri,Vernon,821.3189552956001
1602,Texas,Jim Hogg,1574.7729934843073
1271,Oklahoma,Caddo,39172.754079331404
1147,North Carolina,Perquimans,1091.7971439491675
593,Iowa,Scott,-418.768634961315
1382,South Carolina,Sumter,-720.0085173350781
1462,Tennessee,Sevier,2309.4084981504247
952,Missouri,Adair,582.58047118597
940,Mississippi,Tishomingo,1279.4438178586151
1762,Vermont,Bennington,17.31420503677873
890,Mississippi,George,9339.954733608636
671,Kentucky,Knox,-203.16047985504065
1813,Virginia,Hanover,2887.4091200098947
1154,North Carolina,Rockingham,7287.909277328493
917,Mississippi,Monroe,1407.8116283671889
631,Kentucky,Carroll,1890.9446207910978
1175,North Carolina,Yancey,4503.03830713958
108,Arkansas,Hempstead,2146.369866066105
372,Georgia,Wilkes,1431.6262173574305
546,Iowa,Floyd,-114.4630904977721
1740,Utah,Garfield,1556.0297873430318
1646,Texas,Montague,5975.871261535604
1667,Texas,Rains,-778.398954974059
514,Iowa,Adams,10380.826227185593
1721,Texas,Wilbarger,1828.738743725994
1662,Texas,Parmer,2713.2508185353136
1069,Nevada,Lincoln,2440.641018891055
1554,Texas,Fayette,1575.2620398133859
1191,Ohio,Coshocton,3788.230118713148
605,Iowa,Webster,1146.322248395777
892,Mississippi,Grenada,4778.181404571292
766,Louisiana,Pointe Coupee,9891.005411776405
670,Kentucky,Knott,-815.1791275001251
1402,Tennessee,Crockett,3691.195138160215
815,Michigan,Genesee,1726.684363297134
313,Georgia,McIntosh,2.7856471127979603
1752,Utah,Sevier,111.61444108664
1121,North Carolina,Hertford,9605.220302734368
388,Idaho,Canyon,2314.220324255998
1365,South Carolina,Horry,1622.201795989452
663,Kentucky,Hickman,3180.684754333447
647,Kentucky,Franklin,271.5613874607707
491,Illinois,Richland,671.4902966218615
1724,Texas,Wilson,4622.572373843573
1814,Virginia,Henrico,5563.322286028163
553,Iowa,Hancock,1322.8896951425495
515,Iowa,Allamakee,340.6905567805661
1644,Texas,Mills,4432.326408667775
1488,Texas,Bailey,456.7739359478883
452,Illinois,Jackson,-142.09511454290987
908,Mississippi,Lawrence,1771.9433647858086
107,Arkansas,Greene,5229.119156914464
332,Georgia,Putnam,4137.6902483322365
569,Iowa,Linn,295.2149771153872
1816,Virginia,Highland,706.0452343804418
1,Alabama,Baldwin,13403.206738835834
1835,Virginia,Norfolk,5063.739889891392
1642,Texas,Midland,16592.43513257634
577,Iowa,Mills,986.6871519167862
1657,Texas,Oldham,3925.9682346976706
1131,North Carolina,Macon,-242.06720701114773
1305,Oklahoma,Love,-2931.7450336363154
1163,North Carolina,Transylvania,526.532351425597
1330,Oklahoma,Sequoyah,8706.457871611983
1890,New York,Nassau,1166.1515360382227
148,Arkansas,Union,701.4114414964415
1797,Virginia,Dinwiddie,1200.4655525533226
1640,Texas,Medina,1051.9972880032592
644,Kentucky,Fayette,21208.27637787457
320,Georgia,Murray,2262.8311374642944
1878,New Hampshire,Rockingham,2244.743414367612
364,Georgia,Warren,1252.1374387521473
110,Arkansas,Howard,919.4339002232273
407,Idaho,Minidoka,835.2004053305982
1148,North Carolina,Person,3030.41146897216
1522,Texas,Collin,958.379580206717
213,Florida,Volusia,3419.9758308735063
1468,Tennessee,Tipton,1622.566140204117
874,Mississippi,Amite,385.417014546304
584,Iowa,Page,4856.669200899086
524,Iowa,Butler,1899.8629221624242
1677,Texas,Runnels,1099.377096248577
1809,Virginia,Greene,1117.3270370887376
618,Kentucky,Boone,-183.08576456838364
1157,North Carolina,Sampson,964.7157919576966
1332,Oklahoma,Texas,1356.6385678231181
1448,Tennessee,Moore,2172.617806479838
1466,Tennessee,Sullivan,2027.7529108474655
1689,Texas,Smith,448.8462843886364
1102,North Carolina,Cumberland,-467.3853071088788
1421,Tennessee,Hawkins,569.4782685435384
1258,Ohio,Warren,1073.0314727498098
1015,Missouri,Mercer,-136.58815425176635
923,Mississippi,Panola,3750.9553731481474
582,Iowa,Muscatine,627.3744790794981
1605,Texas,Jones,1676.2554634863836
1366,South Carolina,Jasper,12122.99884632184
690,Kentucky,McCreary,2687.6719143715227
1755,Utah,Uintah,324.8103781157397
823,Michigan,Ingham,1894.140953602605
1747,Utah,Piute,362.38071048219444
1585,Texas,Henderson,1413.4667164388875
529,Iowa,Cerro Gordo,717.6410785430862
1050,Missouri,Sullivan,507.53415916112044
1183,Ohio,Brown,913.6487354898836
757,Louisiana,Lafourche,26.211673809254535
1295,Oklahoma,Hughes,5531.635410582275
1686,Texas,Shackelford,882.8005858220786
1354,South Carolina,Colleton,3284.684424797125
278,Georgia,Glynn,295.7303693083504
1224,Ohio,Madison,1618.639331670487
1561,Texas,Frio,951.0598305566409
1712,Texas,Victoria,2348.905218891966
484,Illinois,Perry,761.8130451602756
1098,North Carolina,Clay,675.6927340544798
508,Illinois,Whiteside,4465.469663894412
138,Arkansas,Prairie,-1057.480614724579
1016,Missouri,Miller,73.19135256098252
1718,Texas,Wharton,67.26988514866844
528,Iowa,Cedar,-142.625055110655
847,Michigan,Missaukee,4039.1354687082303
134,Arkansas,Pike,2672.8406714213243
431,Illinois,Clinton,978.2857251085925
1226,Ohio,Marion,1766.0285240943858
273,Georgia,Forsyth,1118.2869372433079
1818,Virginia,James City,174.50311079033509
474,Illinois,McHenry,15214.40363797266
