,0,1,2
1013,Missouri,Wright,794.0713991119487
446,Idaho,Boise,1495.7954218975192
868,Mississippi,Madison,832.5402788149827
1503,Tennessee,Rhea,1111.1468431572648
1006,Missouri,Texas,588.6358361036059
967,Missouri,Marion,-552.8577830097265
303,Georgia,Catoosa,494.9179724969349
100,Arkansas,Desha,-718.4192505257888
649,Iowa,Palo Alto,4966.149247177485
1843,Virginia,Dickenson,10002.979983456984
344,Georgia,Grady,1093.0350422708607
1785,Utah,Duchesne,1615.8543257851093
1096,Nebraska,Sioux,-248.83447192830408
957,Missouri,LaClede,596.118239870782
571,Illinois,White,155.34121010049103
26,Alabama,Etowah,2661.8411776869457
1363,Oklahoma,Okfuskee,19560.972472732225
1734,Texas,Shelby,775.6742673156855
1695,Texas,Moore,-64.49462454255377
1820,Virginia,Alleghany,108.75053316827189
1471,Tennessee,Henry,207.253092856894
720,Louisiana,Vernon,353.9408538064804
1390,South Carolina,Anderson,782.622492872048
1337,Oklahoma,Grant,153.52423422577567
595,Iowa,Chickasaw,11346.971259818827
1709,Texas,Parmer,261.7013505033233
1322,Oklahoma,Choctaw,1994.8154887643464
1901,Virginia,Scott,8539.336975466897
1268,Ohio,Logan,569.9336045388277
33,Alabama,Houston,51049.21039323142
577,Iowa,Adair,-411.0145744240731
883,Mississippi,Quitman,-382.2370459490526
234,Florida,Franklin,687.1204142265447
622,Iowa,Humboldt,34571.4492081933
1576,Texas,Coryell,573.3111708730703
151,Arkansas,White,-168.11186698243773
1199,North Carolina,Richmond,-146.96180891723816
358,Georgia,Jasper,303.56630920332145
1407,South Carolina,Florence,1688.5205376316999
515,Illinois,Iroquois,2266.6665605760413
177,Colorado,Garfield,12666.55337788674
420,Georgia,Troup,-3.4261664302043755
337,Georgia,Forsyth,14816.017815080118
1118,Nevada,Mineral,189.5514914917144
1705,Texas,Orange,33675.57942247973
1329,Oklahoma,Creek,848.4822182870375
593,Iowa,Cerro Gordo,930.4222039574147
389,Georgia,Paulding,-318.75435693837835
298,Georgia,Butts,-292.81528726025135
945,Missouri,Harrison,3587.916559777768
990,Missouri,Putnam,-262.11663271366047
1331,Oklahoma,Delaware,52.216337502442
741,Massachusetts,Nantucket,5166.2641636306635
85,Arkansas,Bradley,1007.0077527097346
847,Mississippi,Hancock,866.9632475253588
564,Illinois,Tazewell,620.2840704471537
797,Michigan,Mason,3615.0718427242778
1609,Texas,Gaines,4.911334830335363
200,Colorado,Ouray,261.3836191100063
795,Michigan,Manistee,1424.3400566029482
1886,Virginia,Orange,1522.4635996484099
1085,Nebraska,Polk,921.7092878913468
1854,Virginia,Goochland,-115.41603202935903
1881,Virginia,Newport News,1513.1341413607356
1043,Nebraska,Fillmore,386.826531946253
942,Missouri,Gentry,1496.8114783873689
1087,Nebraska,Richardson,247.9044921339805
259,Florida,Miami-Dade,-10.749860124210954
841,Mississippi,Covington,-22.509966438503852
1295,Ohio,Scioto,2679.3178648234693
1758,Texas,Van Zandt,198.432537585491
1230,Ohio,Brown,8384.505839398504
710,Louisiana,Pointe Coupee,355.0352915558883
638,Iowa,Mahaska,707.5694595485834
617,Iowa,Hancock,215.44960579736107
1034,Nebraska,Custer,1479.22492267498
97,Arkansas,Crittenden,195.31799789741672
505,Illinois,Franklin,67.13796376482787
1123,Nevada,White Pine,811.1058443511706
1251,Ohio,Greene,4534.763530888489
1090,Nebraska,Sarpy,1182.0403076589278
680,Louisiana,Beauregard,517.4218911545458
1485,Tennessee,Macon,-111.7719538586357
1654,Texas,Kaufman,729.3217288627106
1803,Utah,Utah,735.1623582540383
284,Georgia,Baker,4.726824806872173
330,Georgia,Effingham,129.09935660094334
916,Missouri,Buchanan,1123.4451556634199
827,Mississippi,Alcorn,-278.39229854624955
766,Michigan,Dickinson,1946.5997305311007
652,Iowa,Polk,2503.887708487731
1351,Oklahoma,Logan,416.0926296492298
1064,Nebraska,Keith,512.5199706031703
1487,Tennessee,Marion,387.0834627747554
563,Illinois,Stephenson,-116.99250934522752
129,Arkansas,Nevada,-228.55520182884084
435,Georgia,Wilcox,-12.06495766546368
1617,Texas,Gregg,484.2645106936475
1935,New York,Jefferson,5384.696517006716
104,Arkansas,Fulton,3154.8160682964667
1509,Tennessee,Sevier,423.3254961735761
219,Florida,Baker,2523.982921710945
1252,Ohio,Guernsey,1055.1506389111705
640,Iowa,Marshall,4877.031996997142
665,Iowa,Wapello,1014.6388879774272
1437,Tennessee,Blount,-137.86235413086956
366,Georgia,Laurens,-48.18031110294942
35,Alabama,Jefferson,1250.3989810897629
1757,Texas,Val Verde,621.1869939754283
320,Georgia,Crisp,2651.2765140251527
1789,Utah,Iron,2445.5707489096626
1389,South Carolina,Allendale,317.5426105265592
910,Missouri,Barry,-315.9719535804056
250,Florida,Lake,859.8233862345055
220,Florida,Bay,43520.04039030969
339,Georgia,Fulton,1453.5459935230942
657,Iowa,Scott,325.52550791028443
555,Illinois,Richland,1924.2767137178112
708,Louisiana,Ouachita,2397.0030837774607
500,Illinois,Edgar,1264.9987642656974
667,Iowa,Washington,641.5297801431275
1455,Tennessee,Fayette,3988.187221354882
1575,Texas,Cooke,508.63232596877015
1218,North Carolina,Wayne,263.9891258294624
527,Illinois,Lee,565.788869223607
1369,Oklahoma,Payne,402.70449182885704
539,Illinois,McLean,2060.4011657368615
829,Mississippi,Attala,32135.71513933663
1823,Virginia,Appomattox,179.32406063282815
526,Illinois,Lawrence,713.5676817172894
24,Alabama,Elmore,437.3703651830642
1075,Nebraska,Morrill,-373.929704677274
1869,Virginia,Lancaster,410.39707428424344
1808,Vermont,Addison,496.1028660815705
591,Iowa,Cass,590.734680403104
95,Arkansas,Craighead,-392.4154725446949
1153,North Carolina,Duplin,4293.400936973276
1302,Ohio,Union,-323.1014827676697
293,Georgia,Brantley,3032.3252791262516
1233,Ohio,Champaign,1878.6002560516235
1314,Oklahoma,Beaver,391.94249284023954
1350,Oklahoma,Lincoln,144.85463886414254
1385,Oklahoma,Woods,1401.5599914944255
120,Arkansas,Little River,486.50089166740236
1377,Oklahoma,Sequoyah,-5.076101616964024
1859,Virginia,Hampton,1025.033217591164
980,Missouri,Osage,992.1723234792321
744,Massachusetts,Worcester,300.0609254579854
1610,Texas,Garza,8596.356780248992
241,Florida,Hendry,2896.6100977428073
1177,North Carolina,Lincoln,-77.69946420413862
629,Iowa,Jones,-347.78239036236437
1533,Texas,Atascosa,1487.4755057834818
1879,Virginia,Nelson,673.8059680815481
1778,Texas,Zavala,1746.0925605544994
1207,North Carolina,Stokes,-346.378453678926
1897,Virginia,Roanoke,289.48213717656154
512,Illinois,Hardin,3255.167703758933
1152,North Carolina,Davie,338.3893920789865
709,Louisiana,Plaquemines,3348.3074286694023
1078,Nebraska,Nuckolls,50.44479056607179
1216,North Carolina,Washington,-178.41047848213907
499,Illinois,Douglas,-64.5721184485219
1488,Tennessee,Marshall,5804.5807173477715
1122,Nevada,Washoe,1799.7362451496324
890,Mississippi,Sunflower,787.2390974481582
45,Alabama,Marion,584.6067682113144
738,Massachusetts,Essex,1297.546144777879
1777,Texas,Zapata,627.0673442612806
804,Michigan,Montmorency,447.31630558162124
187,Colorado,Lake,-258.9415552137525
1069,Nebraska,Lincoln,480.4252588748345
146,Arkansas,Sharp,1634.7845883345076
190,Colorado,Las Animas,389.2051595585808
456,Idaho,Clearwater,1407.6126751861057
496,Illinois,Coles,1544.8844250881111
268,Florida,Polk,839.3002433635024
141,Arkansas,Saline,1265.2402874309096
460,Idaho,Fremont,2431.125264170472
138,Arkansas,Prairie,1142.5258922056587
1127,North Carolina,Anson,548.1968315313156
1024,Nebraska,Burt,1427.7444524235566
1348,Oklahoma,Kiowa,1430.284189827466
4,Alabama,Blount,1537.3934851753766
545,Illinois,Moultrie,496.3502005479236
1868,Virginia,King William,497.239046480282
537,Illinois,McDonough,10351.234309850246
1111,Nevada,Elko,3.870525495447964
644,Iowa,Monroe,41545.73977770352
751,Michigan,Baraga,985.1651184622847
1039,Nebraska,Dixon,28444.430601404063
1452,Tennessee,Decatur,3584.1734048515987
1202,North Carolina,Rowan,-244.676379854699
173,Colorado,Eagle,422.2436941096257
1428,South Carolina,Spartanburg,5862.5580163227005
236,Florida,Gilchrist,3261.097882105773
1041,Nebraska,Douglas,677.9289730842561
973,Missouri,Monroe,-112.93305850561956
1707,Texas,Panola,139.64522567526365
902,Mississippi,Wilkinson,8265.578349745274
557,Illinois,Saline,4465.756486997232
1678,Texas,Madison,37.51537304287285
996,Missouri,Saline,950.8008735623275
326,Georgia,Dougherty,1045.9075270399376
136,Arkansas,Polk,1293.9356341438893
711,Louisiana,Rapides,-409.2776260719711
569,Illinois,Washington,547.3895358074255
1130,North Carolina,Beaufort,-117.33015454415045
468,Idaho,Lewis,12741.15470454677
164,Colorado,Clear Creek,641.4361705769657
1840,Virginia,Craig,212.89035914846318
1693,Texas,Montague,172.6074359916588
294,Georgia,Brooks,-282.99433551080983
1165,North Carolina,Harnett,15775.689681735708
393,Georgia,Pike,-1038.6098081532086
703,Louisiana,Livingston,2537.0098641968048
656,Iowa,Sac,5195.077244074308
1541,Texas,Bexar,3406.3278339943777
1782,Utah,Carbon,6517.145970203463
1133,North Carolina,Brunswick,505.26028107720094
669,Iowa,Webster,214.13781392167311
716,Louisiana,Tensas,1134.0893514208633
118,Arkansas,Lee,696.5607419950575
192,Colorado,Logan,917.3387540264889
317,Georgia,Cook,1910.8273615343214
846,Mississippi,Grenada,770.6501481263081
1022,Nebraska,Brown,10931.135496619383
1715,Texas,Randall,3183.9851694148388
445,Idaho,Blaine,-404.1857959408353
608,Iowa,Emmet,391.1221427679916
103,Arkansas,Franklin,956.6257402602064
1929,New York,Bronx,3216.4604277683425
202,Colorado,Phillips,3184.9950603164293
90,Arkansas,Clay,59.977158892550506
301,Georgia,Candler,15229.458192354145
730,Maine,Knox,-32.79688713216319
1079,Nebraska,Otoe,787.578765125415
431,Georgia,Webster,1194.8595542389594
1497,Tennessee,Obion,19312.659229222605
907,Missouri,Andrew,504.9654395327166
1432,South Carolina,York,-174.78412964863446
1191,North Carolina,Pamlico,3110.219326543011
1760,Texas,Walker,11167.684411935157
1816,Vermont,Washington,9272.07460269498
477,Idaho,Shoshone,329.83110150447965
203,Colorado,Pitkin,-95.88446511570987
215,Colorado,Washington,7706.863506891164
642,Iowa,Mitchell,247.47216678945415
1566,Texas,Cochran,701.0932922374936
162,Colorado,Chaffee,1100.7290392462824
1506,Tennessee,Rutherford,15555.1761564248
1284,Ohio,Ottawa,621.1883889669166
1863,Virginia,Highland,2612.9703211528763
1638,Texas,Houston,3266.7785049961963
80,Arkansas,Arkansas,685.653575242734
675,Louisiana,Acadia,958.0833426703921
1108,Nevada,Churchill,1541.2977798950837
923,Missouri,Carter,1950.0645332800868
1081,Nebraska,Perkins,-182.996276282626
1305,Ohio,Warren,-187.65433740558728
1827,Virginia,Bedford,2780.8058557270056
516,Illinois,Jackson,467.9607141108813
1769,Texas,Willacy,-362.78661879365313
498,Illinois,Cumberland,4047.8995213153453
413,Georgia,Telfair,1514.759157597367
1560,Texas,Cass,56.895313163085575
1500,Tennessee,Pickett,915.2133642843546
921,Missouri,Cape Girardeau,8029.696102872944
554,Illinois,Randolph,-1821.6582364868405
72,Arizona,Maricopa,1052.540521288353
1627,Texas,Harrison,2716.7554847553197
1413,South Carolina,Jasper,153.37255800871026
370,Georgia,Long,-248.7067580167959
106,Arkansas,Grant,626.92705543073
23,Alabama,Dallas,89049.6315022886
842,Mississippi,Forrest,378.0452950797985
793,Michigan,Mackinac,84.80712830719176
1846,Virginia,Fairfax,260.8442165292113
927,Missouri,Christian,887.1789875113714
576,Illinois,Woodford,-399.02770824732215
624,Iowa,Iowa,1233.6956654376368
343,Georgia,Gordon,368.4073803579581
928,Missouri,Clark,-1.7558737708768604
1375,Oklahoma,Rogers,636.6512113485337
59,Alabama,Tallapoosa,1125.4594272974223
677,Louisiana,Ascension,3659.131858417523
594,Iowa,Cherokee,1216.3682438094697
565,Illinois,Union,2012.289550277123
532,Illinois,Madison,352.1071194526635
1481,Tennessee,Lawrence,43511.3438556716
1286,Ohio,Perry,1597.6438506732743
110,Arkansas,Howard,3870.554155818531
1395,South Carolina,Calhoun,431.4256375417385
637,Iowa,Madison,-613.8471455520894
123,Arkansas,Madison,64.19193574904102
1089,Nebraska,Saline,-129.42265515668214
1160,North Carolina,Graham,376.5632066661269
1653,Texas,Karnes,2084.0457039250555
768,Michigan,Emmet,863.5013287768174
1200,North Carolina,Robeson,2328.243548095136
968,Missouri,McDonald,181.0416887008796
1676,Texas,Lubbock,280.1587538174713
1303,Ohio,Van Wert,3651.6553593414997
859,Mississippi,Lafayette,163.30414606578142
1516,Tennessee,Trousdale,345.0782570380102
289,Georgia,Ben Hill,-221.08488621301922
1311,Oklahoma,Adair,3332.0307312849295
1674,Texas,Llano,293.3713496460082
1599,Texas,Falls,291.2970542956514
1692,Texas,Mitchell,1593.321992542743
1333,Oklahoma,Ellis,238.01260189514187
1499,Tennessee,Perry,18.232125362304487
375,Georgia,Marion,2098.216448440447
1332,Oklahoma,Dewey,480.13308743558355
1145,North Carolina,Clay,1088.2092740719104
891,Mississippi,Tallahatchie,874.4923289446556
1882,Virginia,Norfolk,519.8625489408273
1713,Texas,Presidio,742.0096607349174
315,Georgia,Colquitt,978.8407342448822
70,Arizona,Greenlee,3186.7951875943722
995,Missouri,Ripley,-362.61725144870707
318,Georgia,Coweta,233.8329798683926
1300,Ohio,Trumbull,203.8964790693908
1701,Texas,Nolan,1344.4418762936189
1372,Oklahoma,Pottawatomie,842.0374025857445
959,Missouri,Lawrence,42.322089840862645
668,Iowa,Wayne,1957.5251975533697
19,Alabama,Covington,868.2663734635939
88,Arkansas,Chicot,8264.864805834739
38,Alabama,Lawrence,195.02635628810367
854,Mississippi,Jackson,5892.297899355568
336,Georgia,Floyd,770.9437708851442
426,Georgia,Walton,295.9217171386026
404,Georgia,Seminole,2.009835059969646
1285,Ohio,Paulding,34.821732139876985
823,Michigan,Washtenaw,240.53815706597106
726,Louisiana,Winn,487.23333191150914
662,Iowa,Taylor,-465.9650376563477
443,Idaho,Benewah,1797.8476579867915
724,Louisiana,West Carroll,2076.254693625909
347,Georgia,Habersham,900.5144339527437
325,Georgia,Dooly,418.9634663049369
1228,Ohio,Auglaize,19161.850927475178
748,Michigan,Alpena,1386.17962514889
484,Illinois,Bond,4280.1492955470785
1703,Texas,Ochiltree,21612.65407386074
1865,Virginia,James City,123.13112270421561
52,Alabama,Pickens,-48.959966271254416
541,Illinois,Mercer,573.8511805354196
207,Colorado,Rio Grande,1336.9162284866975
584,Iowa,Boone,-311.0131504019903
882,Mississippi,Prentiss,2055.96912780275
1807,Utah,Weber,2771.994059195927
1120,Nevada,Pershing,-376.37746885229194
144,Arkansas,Sebastian,11081.389898830965
1451,Tennessee,Davidson,-658.9276864377218
514,Illinois,Henry,7076.292117154077
875,Mississippi,Noxubee,2417.745308473465
904,Mississippi,Yalobusha,460.8174717888437
1032,Nebraska,Colfax,-5.591010219846339
727,Maine,Cumberland,-145.3365757709753
1814,Vermont,Orange,458.83065862014246
876,Mississippi,Oktibbeha,570.5762561565134
1243,Ohio,Delaware,52.55848744384275
18,Alabama,Coosa,-295.3910261887727
1399,South Carolina,Chesterfield,494.372813876284
1826,Virginia,Bath,6.396659282465862
1712,Texas,Potter,-2.091374675662337
438,Georgia,Worth,344.73066321661554
1239,Ohio,Crawford,-424.45678068991674
417,Georgia,Toombs,1200.862998766724
574,Illinois,Williamson,1469.2103562245788
860,Mississippi,Lamar,1298.0361167014853
1031,Nebraska,Clay,2238.30112750955
1694,Texas,Montgomery,858.5657563204213
1468,Tennessee,Hawkins,-62.07514387522042
1386,Oklahoma,Woodward,145.9022562927994
1279,Ohio,Montgomery,278.3635335493882
1294,Ohio,Sandusky,1428.5553966791758
671,Iowa,Winneshiek,234.4839779073627
232,Florida,Escambia,2582.4738510772336
838,Mississippi,Clay,18307.422564082695
632,Iowa,Lee,1306.286548979971
1170,North Carolina,Hyde,571.7256305572541
119,Arkansas,Lincoln,5576.450536545244
616,Iowa,Hamilton,-128.55177843445063
1479,Tennessee,Lake,668.2502903532218
589,Iowa,Calhoun,112.76046889041345
1473,Tennessee,Houston,875.5060633843527
1307,Ohio,Wayne,1607.2320812989406
1289,Ohio,Portage,-375.7165893905451
78,Arizona,Yavapai,583.7644509109764
568,Illinois,Warren,2928.5732164752976
360,Georgia,Jefferson,-8.694301371173424
1453,Tennessee,Dickson,-68.0324221710955
1764,Texas,Webb,2978.281447700751
1038,Nebraska,Deuel,426.8284682900412
602,Iowa,Davis,1525.0591813651376
936,Missouri,Daviess,1398.7778254910932
1932,New York,Erie,1591.256738988563
112,Arkansas,Izard,12854.980556496901
49,Alabama,Montgomery,172.55062290110936
1082,Nebraska,Phelps,-75.43130760977647
659,Iowa,Sioux,1172.8712990973982
1737,Texas,Somervell,78.34402392224683
1217,North Carolina,Watauga,8641.049534098367
994,Missouri,Reynolds,2158.2467794757836
1731,Texas,Schleicher,4736.528625797317
1887,Virginia,Page,-212.9154975438098
1155,North Carolina,Edgecombe,13869.807562802991
1812,Vermont,Franklin,59.77635785589928
1663,Texas,Knox,1279.9626595576128
1359,Oklahoma,Murray,2682.912219826296
418,Georgia,Towns,694.8598352571694
969,Missouri,Mercer,1101.2310696851273
354,Georgia,Henry,8341.7056780423
1059,Nebraska,Hooker,74.51436926836323
866,Mississippi,Lincoln,195.9501942308857
1368,Oklahoma,Pawnee,4139.950651208654
1743,Texas,Swisher,4721.840868372274
255,Florida,Madison,65.5314208797713
1340,Oklahoma,Harper,7194.130603534188
338,Georgia,Franklin,5954.844297582531
775,Michigan,Houghton,7964.468250809028
1026,Nebraska,Cass,347.82822808182163
764,Michigan,Crawford,1575.9344186750395
464,Idaho,Jerome,2167.9837652675965
373,Georgia,Macon,-247.56872325511995
8,Alabama,Chambers,217.6280955510906
396,Georgia,Putnam,327.9559325494106
1474,Tennessee,Humphreys,-101.38921863243627
609,Iowa,Fayette,544.3338946391982
1571,Texas,Colorado,919.247857583669
1847,Virginia,Fauquier,952.4923823690438
1797,Utah,San Juan,62335.95074219641
93,Arkansas,Columbia,302.65325507452917
1749,Texas,Titus,124.47975739755657
639,Iowa,Marion,1040.4908535305499
1772,Texas,Winkler,-75.59363599749918
1476,Tennessee,Jefferson,5208.754161600364
1066,Nebraska,Kimball,603.0161049526505
1880,Virginia,New Kent,867.469330038145
243,Florida,Highlands,-167.54809720331514
39,Alabama,Lee,-441.5830109452777
457,Idaho,Custer,-358.38585091960294
46,Alabama,Marshall,1367.709080411982
1933,New York,Essex,382.84038160449927
425,Georgia,Walker,414.5660942421373
761,Michigan,Chippewa,136.59465739658845
230,Florida,Dixie,1665.806223458188
1786,Utah,Emery,576.850828245681
971,Missouri,Mississippi,-99.66001379792215
1619,Texas,Guadalupe,307.66501496730734
1519,Tennessee,Van Buren,1146.4534301233039
723,Louisiana,West Baton Rouge,664.5926927289302
1246,Ohio,Fayette,409.28314470957093
31,Alabama,Hale,3509.28636061297
1277,Ohio,Miami,269.711344888286
1719,Texas,Reeves,303.9584826469895
935,Missouri,Dallas,816.0817451549715
1378,Oklahoma,Stephens,3536.375844806876
1470,Tennessee,Henderson,81.06595078940018
517,Illinois,Jasper,2582.0625878620554
50,Alabama,Morgan,9296.057856913307
634,Iowa,Louisa,7358.688548273849
1223,Ohio,Adams,-175.0172408598212
267,Florida,Pinellas,2164.534527547596
1597,Texas,El Paso,508.59240204821754
1338,Oklahoma,Greer,-5.186285806851174
1671,Texas,Limestone,3076.657544969676
1472,Tennessee,Hickman,411.03992681344926
1335,Oklahoma,Garvin,1127.1010876475993
786,Michigan,Keweenaw,1811.9098961321988
865,Mississippi,Leflore,2418.165744522056
176,Colorado,Fremont,3743.7053510843275
1209,North Carolina,Swain,644.3328734296097
1672,Texas,Lipscomb,332.2220379745545
1116,Nevada,Lincoln,579.5162300895099
20,Alabama,Crenshaw,585.3683553378219
139,Arkansas,Pulaski,266.2297809369679
809,Michigan,Ogemaw,31790.979226450312
566,Illinois,Vermilion,72.19773295509867
168,Colorado,Custer,-144.77168310656634
1310,Ohio,Wyandot,-300.3923073531653
938,Missouri,Douglas,68.4592628739706
686,Louisiana,Cameron,558.1778607433293
1242,Ohio,Defiance,2465.515984212963
1181,North Carolina,McDowell,-46.82598276971771
1074,Nebraska,Merrick,-8.704139406362174
1790,Utah,Juab,-203.49679372748506
1179,North Carolina,Madison,1707.9509590256025
790,Michigan,Lenawee,466.867086514932
585,Iowa,Bremer,472.2044427809901
43,Alabama,Madison,2048.726320299444
386,Georgia,Newton,1142.7941080909345
1539,Texas,Bee,3290.7462317708246
1867,Virginia,King George,3799.3533367053246
1714,Texas,Rains,-425.30307967750264
1848,Virginia,Floyd,512.1193756347939
1817,Vermont,Windham,-128.48123961405213
1203,North Carolina,Rutherford,935.7810957034385
1835,Virginia,Carroll,-223.1773379234769
1366,Oklahoma,Osage,4276.13056730471
1231,Ohio,Butler,-378.74323654628324
455,Idaho,Clark,975.4931881481998
1526,Tennessee,Wilson,57.487484557340395
488,Illinois,Calhoun,5297.878128129449
603,Iowa,Decatur,1059.1350627639267
881,Mississippi,Pontotoc,4298.060638123632
863,Mississippi,Leake,-572.2854812477692
1615,Texas,Gray,4948.743857284013
1561,Texas,Castro,4248.269140388329
1895,Virginia,Rappahannock,4702.175802664429
861,Mississippi,Lauderdale,26.80812440994532
1036,Nebraska,Dawes,10960.795333711665
879,Mississippi,Perry,36915.260734198375
855,Mississippi,Jasper,1384.2035700304255
1562,Texas,Chambers,-947.8016995438447
641,Iowa,Mills,-231.40340973852153
951,Missouri,Iron,927.052135372453
92,Arkansas,Cleveland,806.942119896903
1577,Texas,Cottle,595.8439372535804
646,Iowa,Muscatine,50.434075719853354
1319,Oklahoma,Canadian,3742.439918047789
274,Florida,Suwannee,2867.209664650017
419,Georgia,Treutlen,558.8521162280922
1517,Tennessee,Unicoi,950.484462675357
1126,North Carolina,Alleghany,715.18376516132
1290,Ohio,Preble,418.62633590149153
1889,Virginia,Pittsylvania,659.8253643154826
604,Iowa,Delaware,137.22284613095326
1008,Missouri,Warren,2812.5856657661147
650,Iowa,Plymouth,5384.932164706723
986,Missouri,Pike,2046.9925330521924
596,Iowa,Clarke,204.82841581720731
1520,Tennessee,Warren,-270.8730019360487
83,Arkansas,Benton,614.404292772308
956,Missouri,Knox,50.42605102771131
342,Georgia,Glynn,578.888181112573
1403,South Carolina,Dillon,12.608645671340128
981,Missouri,Ozark,312.51480105226256
581,Iowa,Audubon,1044.5298527664918
1025,Nebraska,Butler,7086.078797675516
1813,Vermont,Grand Isle,1246.2455339262629
540,Illinois,Menard,2322.007316365563
469,Idaho,Lincoln,2794.3685528249566
117,Arkansas,Lawrence,5530.747909840653
562,Illinois,Stark,469.0313874393355
582,Iowa,Benton,139.60132506607852
1529,Texas,Angelina,-466.76820379461924
645,Iowa,Montgomery,1139.1689565018692
1685,Texas,McLennan,285.497863471478
672,Iowa,Woodbury,34.39297855418363
1773,Texas,Wise,331.1681652158727
1323,Oklahoma,Cimarron,19524.247113093377
1648,Texas,Jefferson,5438.74502271611
705,Louisiana,Morehouse,104.45008890955523
1158,North Carolina,Gaston,1384.1246656714425
1482,Tennessee,Lewis,-351.6062538548772
900,Mississippi,Wayne,866.7062004080994
1173,North Carolina,Johnston,-97.65471482026487
481,Idaho,Washington,266.53921900244904
583,Iowa,Black Hawk,427.22122475742026
953,Missouri,Jasper,353.3000140931558
154,Colorado,Adams,240.59048905657892
1204,North Carolina,Sampson,628.7341707324872
1156,North Carolina,Forsyth,2759.9746201890416
774,Michigan,Hillsdale,1109.3594956398642
1187,North Carolina,New Hanover,27.44586384759714
361,Georgia,Jenkins,3817.0548915005834
3,Alabama,Bibb,2988.0462105454476
137,Arkansas,Pope,12635.037934449872
1415,South Carolina,Lancaster,640.7611146716122
1912,Virginia,Warren,504.3822831260195
1557,Texas,Cameron,470.4181759089902
1558,Texas,Camp,941.0682036463004
1909,Virginia,Sussex,430.78889988828587
858,Mississippi,Kemper,23097.888306305016
1586,Texas,Delta,195.78335337329918
497,Illinois,Crawford,11020.319329050566
1632,Texas,Henderson,7012.812149674412
1071,Nebraska,Loup,2133.3515058712624
1666,Texas,Lampasas,3346.747744117329
1404,South Carolina,Dorchester,812.613235599682
1114,Nevada,Humboldt,2552.1145744417177
1792,Utah,Millard,2190.294662208699
1084,Nebraska,Platte,172.19429658109084
1176,North Carolina,Lenoir,-387.83996046790844
1129,North Carolina,Avery,21178.74649236199
1254,Ohio,Hancock,524.3996526258311
1601,Texas,Fayette,545.9034400447331
796,Michigan,Marquette,501.52805030656646
48,Alabama,Monroe,555.8853106775937
1770,Texas,Williamson,-252.75346430934405
1906,Virginia,Stafford,914.2039384919467
493,Illinois,Clark,1092.88673779895
383,Georgia,Morgan,330.59414567072145
414,Georgia,Terrell,722.6826512986618
1224,Ohio,Allen,7318.825476527938
1262,Ohio,Jackson,276.36694482824123
321,Georgia,Dade,83.35599383003591
1412,South Carolina,Horry,740.9448371297367
1858,Virginia,Halifax,482.3462702908673
1728,Texas,San Jacinto,1300.4432226203971
628,Iowa,Johnson,382.1115629241622
1810,Vermont,Chittenden,31882.730216137534
658,Iowa,Shelby,186.94174829852682
160,Colorado,Boulder,4414.992023594301
331,Georgia,Elbert,1102.4499288539027
54,Alabama,Randolph,51618.821449587886
522,Illinois,Kankakee,2545.6178891297673
1460,Tennessee,Grainger,-81.35486906182678
903,Mississippi,Winston,374.46408347278475
472,Idaho,Nez Perce,15857.23265161529
697,Louisiana,Iberville,2724.829365099424
1507,Tennessee,Scott,-335.81790063618337
1585,Texas,Deaf Smith,792.7064083206947
913,Missouri,Benton,2522.51556924631
1626,Texas,Harris,1390.8567531331232
269,Florida,Putnam,1463.0415269468963
1762,Texas,Ward,-167.414851431668
857,Mississippi,Jones,191.3937850193047
178,Colorado,Gilpin,-99.7155130521146
1622,Texas,Hamilton,18031.865261122774
1670,Texas,Liberty,1592.7915312240884
422,Georgia,Twiggs,324.5504203516639
1042,Nebraska,Dundy,7656.48203832881
329,Georgia,Echols,554.4542492793466
372,Georgia,Lumpkin,2516.865737111491
1196,North Carolina,Pitt,183.32094683350397
213,Colorado,Summit,757.0866595288671
1275,Ohio,Meigs,868.6242534582248
919,Missouri,Callaway,-401.5220458540839
482,Illinois,Adams,-195.14271293477213
1937,New York,Nassau,244.71433457027933
1272,Ohio,Mahoning,5321.056891897979
974,Missouri,Montgomery,-525.782782538666
1327,Oklahoma,Cotton,-15.622316645409228
685,Louisiana,Caldwell,400.74968003000777
260,Florida,Monroe,-433.30779812509036
440,Idaho,Adams,-600.1651920739221
739,Massachusetts,Franklin,1210.0462834453178
291,Georgia,Bibb,763.1918054852867
1656,Texas,Kenedy,175.60112597333182
782,Michigan,Jackson,838.4361532318103
1729,Texas,San Patricio,-350.1282794321521
1167,North Carolina,Henderson,2756.521674996829
1834,Virginia,Caroline,4644.860729670116
473,Idaho,Oneida,386.532323110996
788,Michigan,Lapeer,7037.5052761324805
1102,Nebraska,Washington,-57.1941927190835
1788,Utah,Grand,-0.7035756418158599
1607,Texas,Freestone,149.9743523602533
1518,Tennessee,Union,9486.649937250824
1716,Texas,Reagan,345.90129645898287
84,Arkansas,Boone,466.1376251472707
1208,North Carolina,Surry,-155.60998606216617
1930,New York,Cayuga,17681.06659872816
1356,Oklahoma,McClain,435.7780168536083
872,Mississippi,Montgomery,158.36028492750074
682,Louisiana,Bossier,838.3804102953895
1546,Texas,Brazoria,-284.2352650166422
273,Florida,Sumter,1209.6338996879585
55,Alabama,Russell,633.0586158884039
1417,South Carolina,Lee,18284.76236341348
1477,Tennessee,Johnson,175.3179906306773
